"Latitude","Longitude","NRNAME","Protocol","WetlandType","WSite","Site","Year","HFCategory","Area_percent"
58.078323,-115.619331,"Boreal","Terrestrial","Poor Fen","316","316",2008,"Agriculture",0
57.668869,-111.269035,"Boreal","Terrestrial","Poor Fen","329","329",2007,"Agriculture",0
57.668869,-111.269035,"Boreal","Terrestrial","Poor Fen","329","329",2015,"Agriculture",0
57.668617,-110.962219,"Boreal","Terrestrial","Poor Fen","330","330",2007,"Agriculture",0
57.668617,-110.962219,"Boreal","Terrestrial","Poor Fen","330","330",2015,"Agriculture",0
57.633213,-110.613266,"Boreal","Terrestrial","Poor Fen","331","331",2007,"Agriculture",0
57.633213,-110.613266,"Boreal","Terrestrial","Poor Fen","331","331",2015,"Agriculture",0
57.713856,-113.323944,"Boreal","Terrestrial","Poor Fen","352","352",2010,"Agriculture",0
57.713856,-113.323944,"Boreal","Terrestrial","Poor Fen","352","352",2016,"Agriculture",0
57.68264,-112.992203,"Boreal","Terrestrial","Poor Fen","353","353",2010,"Agriculture",0
57.68264,-112.992203,"Boreal","Terrestrial","Poor Fen","353","353",2016,"Agriculture",0
57.605453,-112.314194,"Boreal","Terrestrial","Poor Fen","355","355",2014,"Agriculture",0
57.571739,-112.023201,"Boreal","Terrestrial","Poor Fen","356","356",2014,"Agriculture",0
57.497894,-111.375656,"Boreal","Terrestrial","Poor Fen","358","358",2007,"Agriculture",0
57.497894,-111.375656,"Boreal","Terrestrial","Poor Fen","358","358",2015,"Agriculture",0
57.454884,-111.054222,"Boreal","Terrestrial","Poor Fen","359","359",2007,"Agriculture",0
57.454884,-111.054222,"Boreal","Terrestrial","Poor Fen","359","359",2015,"Agriculture",0
57.468082,-110.709099,"Boreal","Terrestrial","Poor Fen","360","360",2007,"Agriculture",0
57.468082,-110.709099,"Boreal","Terrestrial","Poor Fen","360","360",2015,"Agriculture",0
57.377434,-110.07328,"Boreal","Terrestrial","Poor Fen","362","362",2011,"Agriculture",0
57.377434,-110.07328,"Boreal","Terrestrial","Poor Fen","362","362",2013,"Agriculture",0
57.790741,-116.011223,"Boreal","Terrestrial","Poor Fen","374","374",2008,"Agriculture",0
57.479927,-112.38398,"Boreal","Terrestrial","Poor Fen","385","385",2014,"Agriculture",0
57.341125,-111.48172,"Boreal","Terrestrial","Poor Fen","388","388",2007,"Agriculture",0
57.299912,-111.113747,"Boreal","Terrestrial","Poor Fen","389","389",2007,"Agriculture",0
57.299912,-111.113747,"Boreal","Terrestrial","Poor Fen","389","389",2015,"Agriculture",0
57.174755,-110.14296,"Boreal","Terrestrial","Poor Fen","392","392",2011,"Agriculture",0
57.174755,-110.14296,"Boreal","Terrestrial","Poor Fen","392","392",2013,"Agriculture",0
59.992634,-119.732986,"Boreal","Terrestrial","Poor Fen","40","40",2014,"Agriculture",0
57.323273,-113.110275,"Boreal","Terrestrial","Poor Fen","413","413",2008,"Agriculture",0
57.323273,-113.110275,"Boreal","Terrestrial","Poor Fen","413","413",2015,"Agriculture",0
57.196716,-111.562981,"Boreal","Terrestrial","Poor Fen","418","418",2013,"Agriculture",0
57.399391,-115.440613,"Boreal","Terrestrial","Poor Fen","436","436",2013,"Agriculture",0
57.134647,-113.191315,"Boreal","Terrestrial","Poor Fen","443","443",2008,"Agriculture",0
57.134647,-113.191315,"Boreal","Terrestrial","Poor Fen","443","443",2015,"Agriculture",0
56.852806,-110.575729,"Boreal","Terrestrial","Poor Fen","451","451",2011,"Agriculture",0
56.852806,-110.575729,"Boreal","Terrestrial","Poor Fen","451","451",2013,"Agriculture",0
56.856949,-110.307251,"Boreal","Terrestrial","Poor Fen","452","452",2011,"Agriculture",0
56.856949,-110.307251,"Boreal","Terrestrial","Poor Fen","452","452",2013,"Agriculture",0
57.360245,-117.821838,"Boreal","Terrestrial","Poor Fen","459","459",2012,"Agriculture",0
57.12431,-114.855614,"Boreal","Terrestrial","Poor Fen","468","468",2013,"Agriculture",0
56.993168,-113.571747,"Boreal","Terrestrial","Poor Fen","472","472",2008,"Agriculture",0
56.993168,-113.571747,"Boreal","Terrestrial","Poor Fen","472","472",2015,"Agriculture",0
56.959236,-112.631226,"Boreal","Terrestrial","Poor Fen","475","475",2011,"Agriculture",0
56.959236,-112.631226,"Boreal","Terrestrial","Poor Fen","475","475",2013,"Agriculture",0
57.296318,-119.8769,"Boreal","Terrestrial","Poor Fen","484","484",2007,"Agriculture",0
57.087059,-116.834015,"Boreal","Terrestrial","Poor Fen","493","493",2012,"Agriculture",0
57.023487,-115.629578,"Boreal","Terrestrial","Poor Fen","497","497",2009,"Agriculture",0
57.023487,-115.629578,"Boreal","Terrestrial","Poor Fen","497","497",2015,"Agriculture",0
56.868839,-113.958031,"Boreal","Terrestrial","Poor Fen","502","502",2014,"Agriculture",0
56.633797,-111.700684,"Boreal","Terrestrial","Poor Fen","509","509",2014,"Agriculture",0
56.553654,-111.028305,"Boreal","Terrestrial","Poor Fen","511","511",2014,"Agriculture",0
56.463573,-110.065025,"Boreal","Terrestrial","Poor Fen","514","514",2007,"Agriculture",0
56.463573,-110.065025,"Boreal","Terrestrial","Poor Fen","514","514",2015,"Agriculture",0
56.454128,-111.739182,"Boreal","Terrestrial","Poor Fen","540","540",2014,"Agriculture",0
56.315376,-110.536407,"Boreal","Terrestrial","Poor Fen","544","544",2007,"Agriculture",0
56.315376,-110.536407,"Boreal","Terrestrial","Poor Fen","544","544",2015,"Agriculture",0
56.933628,-119.881012,"Boreal","Terrestrial","Poor Fen","546","546",2013,"Agriculture",0
56.651146,-115.323715,"Boreal","Terrestrial","Poor Fen","560","560",2009,"Agriculture",0
56.651146,-115.323715,"Boreal","Terrestrial","Poor Fen","560","560",2015,"Agriculture",0
56.634964,-115.017265,"Boreal","Terrestrial","Poor Fen","561","561",2009,"Agriculture",0
56.634964,-115.017265,"Boreal","Terrestrial","Poor Fen","561","561",2015,"Agriculture",0
56.272148,-111.878265,"Boreal","Terrestrial","Poor Fen","571","571",2014,"Agriculture",0
56.217773,-111.191597,"Boreal","Terrestrial","Poor Fen","573","573",2014,"Agriculture",0
56.174919,-110.900429,"Boreal","Terrestrial","Poor Fen","574","574",2007,"Agriculture",0
56.174919,-110.900429,"Boreal","Terrestrial","Poor Fen","574","574",2015,"Agriculture",0
56.385468,-114.746071,"Boreal","Terrestrial","Poor Fen","593","593",2013,"Agriculture",0
56.385468,-114.746071,"Boreal","Terrestrial","Poor Fen","593","593",2016,"Agriculture",0
56.039345,-111.209465,"Boreal","Terrestrial","Poor Fen","604","604",2011,"Agriculture",0
56.039345,-111.209465,"Boreal","Terrestrial","Poor Fen","604","604",2013,"Agriculture",0
56.181553,-114.14048,"Boreal","Terrestrial","Poor Fen","627","627",2013,"Agriculture",0
56.181553,-114.14048,"Boreal","Terrestrial","Poor Fen","627","627",2016,"Agriculture",0
55.747368,-110.403282,"Boreal","Terrestrial","Poor Fen","639","639",2012,"Agriculture",0
56.221806,-116.832489,"Boreal","Terrestrial","Poor Fen","651","651",2013,"Agriculture",0
56.221806,-116.832489,"Boreal","Terrestrial","Poor Fen","651","651",2016,"Agriculture",0
55.588326,-110.4412,"Boreal","Terrestrial","Poor Fen","671","671",2012,"Agriculture",0
59.813072,-119.770706,"Boreal","Terrestrial","Poor Fen","68","68",2014,"Agriculture",0
56.021881,-116.822372,"Boreal","Terrestrial","Poor Fen","682","682",2013,"Agriculture",93.8598864237788
59.810764,-119.458748,"Boreal","Terrestrial","Poor Fen","69","69",2014,"Agriculture",0
55.805695,-113.99424,"Boreal","Terrestrial","Poor Fen","691","691",2013,"Agriculture",0
55.672577,-113.04023,"Boreal","Terrestrial","Poor Fen","694","694",2013,"Agriculture",0
55.497818,-111.417191,"Boreal","Terrestrial","Poor Fen","699","699",2009,"Agriculture",0
55.497818,-111.417191,"Boreal","Terrestrial","Poor Fen","699","699",2016,"Agriculture",0
55.467098,-111.192917,"Boreal","Terrestrial","Poor Fen","700","700",2014,"Agriculture",0
55.44717,-110.891159,"Boreal","Terrestrial","Poor Fen","701","701",2014,"Agriculture",0
55.883343,-116.879593,"Boreal","Terrestrial","Poor Fen","713","713",2013,"Agriculture",0
55.713268,-114.921829,"Boreal","Terrestrial","Poor Fen","719","719",2008,"Agriculture",0
55.374165,-112.146545,"Boreal","Terrestrial","Poor Fen","728","728",2009,"Agriculture",0
55.374165,-112.146545,"Boreal","Terrestrial","Poor Fen","728","728",2016,"Agriculture",0
55.386623,-111.827736,"Boreal","Terrestrial","Poor Fen","729","729",2009,"Agriculture",0
55.386623,-111.827736,"Boreal","Terrestrial","Poor Fen","729","729",2016,"Agriculture",0
55.248493,-112.251076,"Boreal","Terrestrial","Poor Fen","759","759",2009,"Agriculture",0
55.248493,-112.251076,"Boreal","Terrestrial","Poor Fen","759","759",2016,"Agriculture",0
55.483208,-116.593346,"Boreal","Terrestrial","Poor Fen","777","777",2013,"Agriculture",0
54.976463,-111.730118,"Boreal","Terrestrial","Poor Fen","793","793",2007,"Agriculture",0
54.976463,-111.730118,"Boreal","Terrestrial","Poor Fen","793","793",2015,"Agriculture",0
55.082214,-114.16217,"Boreal","Terrestrial","Poor Fen","817","817",2014,"Agriculture",0
55.047272,-113.870064,"Boreal","Terrestrial","Poor Fen","818","818",2014,"Agriculture",0
54.883816,-112.384628,"Boreal","Terrestrial","Poor Fen","823","823",2007,"Agriculture",0
54.883816,-112.384628,"Boreal","Terrestrial","Poor Fen","823","823",2015,"Agriculture",0
54.870182,-114.268692,"Boreal","Terrestrial","Poor Fen","849","849",2014,"Agriculture",0
54.708691,-114.23317,"Boreal","Terrestrial","Poor Fen","881","881",2009,"Agriculture",0
54.677731,-114.044724,"Boreal","Terrestrial","Poor Fen","882","882",2009,"Agriculture",0
54.515881,-112.468384,"Boreal","Terrestrial","Poor Fen","887","887",2014,"Agriculture",47.846888869944
59.212379,-111.772346,"Boreal","Terrestrial","Poor Fen","91","91",2011,"Agriculture",0
59.212379,-111.772346,"Boreal","Terrestrial","Poor Fen","91","91",2016,"Agriculture",0
54.284721,-111.918694,"Boreal","Terrestrial","Poor Fen","922","922",2014,"Agriculture",0
54.0588,-110.071587,"Boreal","Terrestrial","Poor Fen","928","928",2014,"Agriculture",0
54.135212,-112.3311,"Boreal","Terrestrial","Poor Fen","954","954",2014,"Agriculture",0.0226636525077648
53.926502,-110.809654,"Boreal","Terrestrial","Poor Fen","959","959",2014,"Agriculture",0
52.060474,-114.732391,"Boreal","Terrestrial","Poor Fen","OG-1354-1","OG-1354-1",2010,"Agriculture",0
57.004749,-111.505981,"Boreal","Terrestrial","Poor Fen","OG-448-1","OG-448-1",2013,"Agriculture",0
56.868309,-111.964401,"Boreal","Terrestrial","Poor Fen","OG-477-21","OG-477-21",2015,"Agriculture",0
56.602238,-111.343719,"Boreal","Terrestrial","Poor Fen","OG-510-21","OG-510-21",2015,"Agriculture",0
56.596901,-114.647148,"Boreal","Terrestrial","Poor Fen","OG-562-1","OG-562-1",2014,"Agriculture",0
56.272148,-111.878265,"Boreal","Terrestrial","Poor Fen","OG-571-21","OG-571-21",2015,"Agriculture",0
56.174919,-110.900429,"Boreal","Terrestrial","Poor Fen","OG-574-1","OG-574-1",2008,"Agriculture",0
55.787491,-113.671707,"Boreal","Terrestrial","Poor Fen","OG-692-2","OG-692-2",2011,"Agriculture",0
55.564034,-113.352173,"Boreal","Terrestrial","Poor Fen","OG-724-4","OG-724-4",2010,"Agriculture",0
55.564034,-113.352173,"Boreal","Terrestrial","Poor Fen","OG-724-5","OG-724-5",2010,"Agriculture",0
55.018139,-113.568703,"Boreal","Terrestrial","Poor Fen","OG-819-2","OG-819-2",2012,"Agriculture",0
54.811955,-111.665276,"Boreal","Terrestrial","Poor Fen","OG-825-21","OG-825-21",2015,"Agriculture",0
58.021748,-111.160591,"Boreal","Terrestrial","Rich Fen","270","270",2012,"Agriculture",0
58.021748,-111.160591,"Boreal","Terrestrial","Rich Fen","270","270",2016,"Agriculture",0
57.803822,-110.653053,"Boreal","Terrestrial","Rich Fen","302","302",2012,"Agriculture",0
57.803822,-110.653053,"Boreal","Terrestrial","Rich Fen","302","302",2016,"Agriculture",0
59.677498,-112.604416,"Boreal","Terrestrial","Rich Fen","32","32",2009,"Agriculture",0
59.677498,-112.604416,"Boreal","Terrestrial","Rich Fen","32","32",2016,"Agriculture",0
57.537735,-113.120346,"Boreal","Terrestrial","Rich Fen","383","383",2010,"Agriculture",0
57.537735,-113.120346,"Boreal","Terrestrial","Rich Fen","383","383",2016,"Agriculture",0
57.482895,-112.775536,"Boreal","Terrestrial","Rich Fen","384","384",2010,"Agriculture",0
57.482895,-112.775536,"Boreal","Terrestrial","Rich Fen","384","384",2016,"Agriculture",0
57.02507,-113.249763,"Boreal","Terrestrial","Rich Fen","473","473",2008,"Agriculture",0
57.02507,-113.249763,"Boreal","Terrestrial","Rich Fen","473","473",2015,"Agriculture",0
56.952862,-112.872215,"Boreal","Terrestrial","Rich Fen","474","474",2008,"Agriculture",0
56.952862,-112.872215,"Boreal","Terrestrial","Rich Fen","474","474",2015,"Agriculture",0
56.698807,-110.673233,"Boreal","Terrestrial","Rich Fen","481","481",2011,"Agriculture",0
56.698807,-110.673233,"Boreal","Terrestrial","Rich Fen","481","481",2013,"Agriculture",0
57.003262,-115.287514,"Boreal","Terrestrial","Rich Fen","498","498",2009,"Agriculture",0
57.003262,-115.287514,"Boreal","Terrestrial","Rich Fen","498","498",2015,"Agriculture",0
56.732479,-112.732773,"Boreal","Terrestrial","Rich Fen","506","506",2009,"Agriculture",0
56.732479,-112.732773,"Boreal","Terrestrial","Rich Fen","506","506",2013,"Agriculture",0
56.682861,-112.014778,"Boreal","Terrestrial","Rich Fen","508","508",2009,"Agriculture",0
56.682861,-112.014778,"Boreal","Terrestrial","Rich Fen","508","508",2013,"Agriculture",0
56.837563,-115.344734,"Boreal","Terrestrial","Rich Fen","529","529",2009,"Agriculture",0
56.837563,-115.344734,"Boreal","Terrestrial","Rich Fen","529","529",2015,"Agriculture",0
56.588074,-112.776077,"Boreal","Terrestrial","Rich Fen","537","537",2009,"Agriculture",0
56.588074,-112.776077,"Boreal","Terrestrial","Rich Fen","537","537",2013,"Agriculture",0
56.50687,-112.16037,"Boreal","Terrestrial","Rich Fen","539","539",2009,"Agriculture",0
56.50687,-112.16037,"Boreal","Terrestrial","Rich Fen","539","539",2013,"Agriculture",0
56.264294,-110.207954,"Boreal","Terrestrial","Rich Fen","545","545",2007,"Agriculture",0
56.264294,-110.207954,"Boreal","Terrestrial","Rich Fen","545","545",2015,"Agriculture",0
56.55088,-116.733871,"Boreal","Terrestrial","Rich Fen","587","587",2013,"Agriculture",0
56.55088,-116.733871,"Boreal","Terrestrial","Rich Fen","587","587",2016,"Agriculture",0
56.145565,-112.27784,"Boreal","Terrestrial","Rich Fen","601","601",2007,"Agriculture",0
56.145565,-112.27784,"Boreal","Terrestrial","Rich Fen","601","601",2015,"Agriculture",0
55.91721,-110.027626,"Boreal","Terrestrial","Rich Fen","608","608",2011,"Agriculture",0
55.91721,-110.027626,"Boreal","Terrestrial","Rich Fen","608","608",2016,"Agriculture",0
56.047466,-112.83889,"Boreal","Terrestrial","Rich Fen","631","631",2007,"Agriculture",0
56.047466,-112.83889,"Boreal","Terrestrial","Rich Fen","631","631",2015,"Agriculture",0
55.71085,-110.065269,"Boreal","Terrestrial","Rich Fen","640","640",2011,"Agriculture",0
55.71085,-110.065269,"Boreal","Terrestrial","Rich Fen","640","640",2016,"Agriculture",0
56.165104,-116.444389,"Boreal","Terrestrial","Rich Fen","652","652",2013,"Agriculture",0
56.165104,-116.444389,"Boreal","Terrestrial","Rich Fen","652","652",2016,"Agriculture",0
55.799694,-112.317108,"Boreal","Terrestrial","Rich Fen","665","665",2007,"Agriculture",0
55.799694,-112.317108,"Boreal","Terrestrial","Rich Fen","665","665",2015,"Agriculture",0
55.02652,-112.013039,"Boreal","Terrestrial","Rich Fen","792","792",2007,"Agriculture",0
55.02652,-112.013039,"Boreal","Terrestrial","Rich Fen","792","792",2015,"Agriculture",0
56.221806,-116.832489,"Boreal","Terrestrial","Rich Fen","OG-651-21","OG-651-21",2015,"Agriculture",0
55.694748,-116.895493,"Boreal","Terrestrial","Rich Fen","OG-744-21","OG-744-21",2015,"Agriculture",0
59.063084,-111.784248,"Boreal","Terrestrial","Swamp","120","120",2011,"Agriculture",0
59.063084,-111.784248,"Boreal","Terrestrial","Swamp","120","120",2013,"Agriculture",0
58.768562,-111.240944,"Boreal","Terrestrial","Swamp","151","151",2010,"Agriculture",0
58.901939,-116.75296,"Boreal","Terrestrial","Swamp","193","193",2012,"Agriculture",0
58.441406,-111.346474,"Boreal","Terrestrial","Swamp","209","209",2010,"Agriculture",0
58.644566,-115.501228,"Boreal","Terrestrial","Swamp","227","227",2014,"Agriculture",0
58.544712,-116.205025,"Boreal","Terrestrial","Swamp","255","255",2014,"Agriculture",36.8393096157837
58.311996,-115.564857,"Boreal","Terrestrial","Swamp","287","287",2014,"Agriculture",0
58.184917,-114.234863,"Boreal","Terrestrial","Swamp","291","291",2013,"Agriculture",0
58.088268,-113.233276,"Boreal","Terrestrial","Swamp","294","294",2016,"Agriculture",0
59.557568,-111.631203,"Boreal","Terrestrial","Swamp","35","35",2012,"Agriculture",0
59.557568,-111.631203,"Boreal","Terrestrial","Swamp","35","35",2013,"Agriculture",0
57.733917,-118.379807,"Boreal","Terrestrial","Swamp","397","397",2012,"Agriculture",0
56.986378,-114.944817,"Boreal","Terrestrial","Swamp","499","499",2009,"Agriculture",0
56.986378,-114.944817,"Boreal","Terrestrial","Swamp","499","499",2015,"Agriculture",0
56.596901,-114.647148,"Boreal","Terrestrial","Swamp","562","562",2014,"Agriculture",0
56.329151,-112.424896,"Boreal","Terrestrial","Swamp","569","569",2009,"Agriculture",0
56.329151,-112.424896,"Boreal","Terrestrial","Swamp","569","569",2013,"Agriculture",0
56.242714,-111.523277,"Boreal","Terrestrial","Swamp","572","572",2014,"Agriculture",0
56.568489,-116.374451,"Boreal","Terrestrial","Swamp","588","588",2013,"Agriculture",0
56.568489,-116.374451,"Boreal","Terrestrial","Swamp","588","588",2016,"Agriculture",0
56.223064,-112.856621,"Boreal","Terrestrial","Swamp","599","599",2007,"Agriculture",0
56.223064,-112.856621,"Boreal","Terrestrial","Swamp","599","599",2015,"Agriculture",0
56.086975,-111.859787,"Boreal","Terrestrial","Swamp","602","602",2012,"Agriculture",0
56.086975,-111.859787,"Boreal","Terrestrial","Swamp","602","602",2013,"Agriculture",0
56.541172,-119.269791,"Boreal","Terrestrial","Swamp","611","611",2012,"Agriculture",24.4148999954805
56.44331,-117.369858,"Boreal","Terrestrial","Swamp","617","617",2007,"Agriculture",0
56.44331,-117.369858,"Boreal","Terrestrial","Swamp","617","617",2015,"Agriculture",0
56.345371,-116.711296,"Boreal","Terrestrial","Swamp","619","619",2013,"Agriculture",0
56.345371,-116.711296,"Boreal","Terrestrial","Swamp","619","619",2016,"Agriculture",0
56.22192,-114.478264,"Boreal","Terrestrial","Swamp","626","626",2013,"Agriculture",0
56.22192,-114.478264,"Boreal","Terrestrial","Swamp","626","626",2016,"Agriculture",0
55.811905,-111.004028,"Boreal","Terrestrial","Swamp","637","637",2012,"Agriculture",0
55.547825,-111.749794,"Boreal","Terrestrial","Swamp","698","698",2009,"Agriculture",0
55.547825,-111.749794,"Boreal","Terrestrial","Swamp","698","698",2016,"Agriculture",0
55.645458,-116.283638,"Boreal","Terrestrial","Swamp","746","746",2013,"Agriculture",0
55.323009,-112.864319,"Boreal","Terrestrial","Swamp","757","757",2013,"Agriculture",0
55.164566,-111.923866,"Boreal","Terrestrial","Swamp","760","760",2009,"Agriculture",0
55.164566,-111.923866,"Boreal","Terrestrial","Swamp","760","760",2016,"Agriculture",0
55.239887,-113.804993,"Boreal","Terrestrial","Swamp","786","786",2014,"Agriculture",0
54.2005,-110.043304,"Boreal","Terrestrial","Swamp","895","895",2014,"Agriculture",0
