Protocol,ABMI.Site,Year,Latitude,Longitude,climatic_moisture_defecit,FFP,MAP,MAT,summer_precip
Terrestrial,620,"2,013",56.37255,-116.4063,223.2503647,92,442,0,279
Terrestrial,621,"2,013",56.3318,-116.14184,212.2717802,94,449.3379069,0.1,285
Terrestrial,625,"2,013",56.21249,-114.84966,166,97,476,-0.2,313
Terrestrial,626,"2,013",56.22192,-114.47826,148.3901462,94.21341402,481,-0.5,317
Terrestrial,627,"2,013",56.18155,-114.14048,154.2620554,94,481,-0.5,319
Terrestrial,637,"2,013",55.81191,-111.00403,172.1517411,95.68431891,467,0,314.3156811
Terrestrial,638,"2,013",55.78121,-110.72961,162.698819,98.44091957,462,0.1,310.5590804
Terrestrial,639,"2,013",55.74737,-110.40328,164.5809453,97,461,-0.154525236,310
Terrestrial,651,"2,013",56.22181,-116.83249,237.9445489,88,432.055464,0,272.055464
Terrestrial,652,"2,013",56.1651,-116.44439,207.386866,89,456.6305893,-0.1,287.6305893
Terrestrial,653,"2,013",56.14823,-116.12028,197.803504,90,467,-0.1,296
Terrestrial,657,"2,013",56.02858,-114.89291,130.000122,100,504.000122,0.2,337
Terrestrial,658,"2,013",56.04654,-114.52177,150.628698,99,480.1126381,0,321
Terrestrial,659,"2,013",55.97717,-114.19803,150.2735631,94.73611874,487,-0.3,322
Terrestrial,669,"2,013",55.63626,-111.12805,158.889617,96,468,0.1,318
Terrestrial,670,"2,013",55.62075,-110.72844,169.2846463,97.00004254,464,0,313
Terrestrial,671,"2,013",55.58833,-110.4412,154.4910595,97.46479323,465,-0.1,314
Terrestrial,682,"2,013",56.02188,-116.82237,205.1057826,97.44614186,462.2524167,0.687379163,296.6800665
Terrestrial,683,"2,013",55.9985,-116.43382,160.9106591,95,501,0.5,324
Terrestrial,684,"2,013",55.99795,-116.18665,157.8490197,98,499,0.5,325.1509803
Terrestrial,691,"2,013",55.8057,-113.99424,150.6406073,95,490,-0.2,326
Terrestrial,692,"2,013",55.78749,-113.67171,154,95,484.1734958,-0.1,324
Terrestrial,693,"2,013",55.74389,-113.3946,157.8023786,94,477.1976214,0.1,323
Terrestrial,694,"2,013",55.67258,-113.04023,167,93,470,0.2,322
Terrestrial,695,"2,013",55.67706,-112.73427,173.4264561,94.40440934,463,0.4,318.3898097
Terrestrial,696,"2,013",55.65383,-112.42339,148.4603397,89.4395268,475,0,326
Terrestrial,713,"2,013",55.88334,-116.87959,197.7601023,99.83984117,470.0018726,0.8,302.2380251
Terrestrial,714,"2,013",55.7938,-116.56929,163.4162762,100,499.5871934,0.9,325.5880267
Terrestrial,715,"2,013",55.8041,-116.18938,152.661745,102,500.1317001,0.9,331.1317001
Terrestrial,722,"2,013",55.61864,-114.07182,74.95233319,92.47649898,553.2845022,-0.1,370.4571663
Terrestrial,723,"2,013",55.58533,-113.68835,87.02049983,81.43235427,522.5676457,-1.156764573,349.5676457
Terrestrial,724,"2,013",55.56403,-113.35217,140.9154315,86.99502487,495.0422842,-0.4,336.0422842
Terrestrial,725,"2,013",55.5179,-113.06996,157.8209586,90,477.060398,0.1,329
Terrestrial,726,"2,013",55.48515,-112.84621,167.7607619,92,468,0.4,324
Terrestrial,727,"2,013",55.44312,-112.50106,167.6951047,92,471.6003224,0.347810367,326.3738532
Terrestrial,744,"2,013",55.69475,-116.89549,196.9628988,103,470.0469829,1.100988166,305
Terrestrial,745,"2,013",55.65209,-116.64142,176.8245374,104,484.8778747,1.2,318.2608184
Terrestrial,746,"2,013",55.64546,-116.28364,137.6688328,103.822095,520.1587041,1.182209501,346
Terrestrial,753,"2,013",55.41624,-114.07989,113.3556921,98,532.5167914,0.460496865,360.8878281
Terrestrial,754,"2,013",55.4036,-113.77072,124.9063722,97.05295136,518.3142744,0.330890348,350.3089035
Terrestrial,755,"2,013",55.34696,-113.45307,139.3339761,97,502.822764,0.4,341.3200399
Terrestrial,756,"2,013",55.34479,-113.1374,147.3800385,89.61930635,484.2386127,0.2,333.6193063
Terrestrial,757,"2,013",55.32301,-112.86432,149.3152822,93.79444162,486,0.4,334
Terrestrial,758,"2,013",55.27935,-112.54231,183.2742923,97,452.689472,0.6,315
Terrestrial,770,"2,013",55.64091,-118.8631,189.0328018,104,478.7824547,1.4,287.6072145
Terrestrial,771,"2,013",55.59657,-118.53738,175.3186079,107,490.0395615,1.4,300.8406961
Terrestrial,772,"2,013",55.54821,-118.21501,206.4390443,108.4256284,464.9347067,1.487475022,290
Terrestrial,776,"2,013",55.4885,-116.90884,190.8384342,106,483.1615658,1.4,314.1615658
Terrestrial,777,"2,013",55.48321,-116.59335,176.0168839,108,488.0086769,1.599132313,324
Terrestrial,778,"2,013",55.45488,-116.30106,162.5448003,108.8313422,500.365219,1.576703178,329.2222315
Terrestrial,802,"2,013",55.43932,-118.89385,148.1550602,108,509.3608722,1.694238657,315.6516294
Terrestrial,803,"2,013",55.43154,-118.53542,159.0137106,106.508893,503.5196805,1.6,313.491107
Terrestrial,804,"2,013",55.36513,-118.21962,223.691123,110.7949743,468.6700363,1.766252584,293.3860042
Terrestrial,808,"2,013",55.33979,-117.02035,190.0678818,108,484.5129803,1.504925842,313.9813766
Terrestrial,809,"2,013",55.31544,-116.68697,169.1343832,106,507.085311,1.4,311.9081396
Terrestrial,810,"2,013",55.28104,-116.38532,112.6656161,106.3127581,558.5085998,1.358301669,364.2383412
Terrestrial,830,"2,013",54.63222,-110.17535,179.514251,107,454.8262569,0.823398365,313
Terrestrial,834,"2,013",55.26581,-118.93053,211.3410004,105,460.3178892,1.5,287.3178892
Terrestrial,835,"2,013",55.20903,-118.61084,200.4561799,104,472.5438201,1.6,296
Terrestrial,836,"2,013",55.20609,-118.29054,208.8623098,109.7339331,490.026455,1.774338625,308.5132275
Terrestrial,840,"2,013",55.11015,-117.03149,177.8969432,107,507.2797768,1.7,323.2797768
Terrestrial,841,"2,013",55.1198,-116.73843,94.56663599,109,575.0884597,1.8,383.0884597
Terrestrial,842,"2,013",55.06735,-116.36838,84.03482258,108,580.5165834,1.8,390.0386721
Terrestrial,862,"2,013",54.40487,-110.26211,199.9386338,112.9386338,443,1.4,308
Terrestrial,1077,"2,013",53.7565,-115.4689,91.54935323,101,577,2.2,415
Terrestrial,1078,"2,013",53.73122,-115.18534,112.8592206,103,561.11659,2.3,401.11659
Terrestrial,1079,"2,013",53.71125,-114.87333,141.54027,107,537,2.252801193,378.4746062
Terrestrial,1110,"2,013",53.58288,-115.55106,98.74155492,98,583,2.2,418
Terrestrial,1111,"2,013",53.51585,-115.19281,120.7593982,102,560.2406018,2.4,400.2406018
Terrestrial,1112,"2,013",53.50559,-114.96003,154.0008178,104,537.5497819,2.345021809,382.5497819
Terrestrial,1143,"2,013",53.34864,-115.35136,89.50152657,103.5100885,581.0136628,2.352375126,418.0136628
Terrestrial,1144,"2,013",53.3566,-114.97906,127.6474762,106,556.9809197,2.5,395.9809197
Terrestrial,1278,"2,013",52.28744,-112.27885,260.0262581,114,422.7454707,2.7,293
Terrestrial,1279,"2,013",52.26073,-112.00001,266.1847059,114,415.3149484,2.68146027,283.6061152
Terrestrial,1280,"2,013",52.20568,-111.68856,276.2593974,114.6230797,417.9930511,2.6,280.9930511
Terrestrial,1281,"2,013",52.21934,-111.40044,277.0630526,115,426.874156,2.5,282.9369474
Terrestrial,1282,"2,013",52.16625,-111.17392,282.6151611,112,405.9230618,2.421974613,269
Terrestrial,1283,"2,013",52.13768,-110.79642,321.243832,113.0170681,392.1205345,2.5,253
Terrestrial,1284,"2,013",52.07151,-110.52028,329.1783948,116,384.0121222,2.5,253
Terrestrial,1285,"2,013",52.06676,-110.28882,321.397689,114.79335,372.9747422,2.4,251.79335
Terrestrial,1306,"2,013",52.1068,-112.35028,275.7846566,113,416,2.8,285
Terrestrial,1307,"2,013",52.08773,-112.00993,284.7592237,113,410.09652,2.790347995,278
Terrestrial,1308,"2,013",52.06065,-111.69577,293.2244311,112,400,2.7,271
Terrestrial,1309,"2,013",52.01117,-111.47166,306.6406346,113,388,2.5,262
Terrestrial,1310,"2,013",52.0019,-111.19467,315,112.6030313,385.999827,2.6,258
Terrestrial,1311,"2,013",51.93827,-110.91117,335.0875656,113,380,2.6,247
Terrestrial,1312,"2,013",51.90989,-110.56259,350.3839323,117,367.466134,2.685006629,244.466134
Terrestrial,1313,"2,013",51.8866,-110.30791,349.0200765,115.6306883,354.6285937,2.6,241
Terrestrial,1314,"2,013",51.81288,-110.02056,358.4965747,117,344,2.7,238
Terrestrial,1335,"2,013",51.94935,-112.40035,297.4131499,112,398.4166436,2.9,273.0034937
Terrestrial,1336,"2,013",51.93428,-112.05797,300.4544582,112.7946239,404,2.9,274
Terrestrial,1337,"2,013",51.88016,-111.74126,311.0346866,113,390.0649909,2.8,265
Terrestrial,1338,"2,013",51.82944,-111.51351,333.0399243,113,368.4617067,2.7,251.2179968
Terrestrial,1339,"2,013",51.80424,-111.27814,350.6062853,111.3937147,352.9126149,2.6,240.3937147
Terrestrial,1340,"2,013",51.77827,-110.95038,356.9341472,112.0488145,352.0544939,2.6,237.0601734
Terrestrial,1341,"2,013",51.70083,-110.63555,354.1328744,116,344.3900368,2.9,236
Terrestrial,1342,"2,013",51.70112,-110.42244,362.3780872,117,339.2322304,2.8,233
Terrestrial,1343,"2,013",51.64683,-110.09978,379.1773154,116,331,2.8,226.0667432
Terrestrial,1356,"2,013",51.94236,-114.13614,181.6924565,104,501.8478014,2.884465511,348.8478014
Terrestrial,1357,"2,013",51.95089,-113.80425,198.5441305,104,482.5959663,2.8,333.4282025
Terrestrial,1358,"2,013",51.93496,-113.58309,236.5869707,106.2927091,452.9992238,2.829348535,306.2927091
Terrestrial,1359,"2,013",51.83763,-113.3034,295.4998577,109,416.5386865,3.053006222,278.5451645
Terrestrial,1360,"2,013",51.83504,-112.96685,304.6017225,112,400,3.026429352,274.0099949
Terrestrial,1381,"2,013",51.78701,-114.14688,186.8722358,102,486,2.9,341.2135704
Terrestrial,1382,"2,013",51.74094,-113.91939,214.4091791,106,467.7420231,3,324.9660613
Terrestrial,1383,"2,013",51.7339,-113.64149,264.8221833,108.9440699,433.1218866,3.1,296
Terrestrial,1385,"2,013",51.66039,-113.02975,318.4853803,112,394.0240854,3.224278317,269
Terrestrial,1405,"2,013",51.57692,-114.21872,190.339651,97.38236886,474,2.9,338
Terrestrial,1406,"2,013",51.56575,-114.0187,212.7766213,103.5540477,461.8121402,3.018785985,322.8121402
Terrestrial,1407,"2,013",51.54864,-113.70693,273.0645954,108,430,3.3,289.4843943
Terrestrial,1408,"2,013",51.50969,-113.40375,307.0536499,111,428.1772896,3.3,274
Terrestrial,1409,"2,013",51.48225,-113.12115,343.0138563,114.9276401,383,3.592764009,261
Terrestrial,1410,"2,013",51.47901,-112.80533,378.9375133,119.9761519,360,3.899545428,253
Terrestrial,1420,"2,013",51.06606,-109.99809,,,,,
Terrestrial,1479,"2,013",50.8038,-112.15189,403,120,342.5524066,3.9,224
Terrestrial,1497,"2,013",50.71952,-112.74209,346.064282,116,391.9711784,4,252.9711784
Terrestrial,1498,"2,013",50.69774,-112.45594,369.4134248,119,376.5684612,4,243
Terrestrial,1499,"2,013",50.66954,-112.20715,393.0780503,119.0780503,350.5295319,4,226
Terrestrial,1516,"2,013",50.5421,-112.88271,343.1128832,118,415.0146673,4.3,257
Terrestrial,1517,"2,013",50.51769,-112.54967,361.5713807,116,387.449744,4.2,247.0116306
Terrestrial,1518,"2,013",50.44992,-112.28251,402.0005106,120,354.017762,4.201776204,227
Terrestrial,1535,"2,013",50.36478,-112.81759,351.952659,117,396.9680047,4.4,251
Terrestrial,1536,"2,013",50.34908,-112.58106,378.4144925,118,377.8493035,4.4,238.8493035
Terrestrial,1537,"2,013",50.285,-112.35259,405.1989835,120,355.210678,4.4,224.210678
Terrestrial,40,"2,014",59.99263,-119.73299,178,90,385,-3.371636434,231
Terrestrial,41,"2,014",59.94685,-119.34509,167.0078054,87,392.9921946,-3.7,233.9921946
Terrestrial,66,"2,014",59.29142,-110.63604,177.9003861,99.44258458,372,-2.8,219
Terrestrial,67,"2,014",59.22785,-110.36091,178.3983984,99.67740058,372,-2.832259942,219
Terrestrial,68,"2,014",59.81307,-119.77071,169.6363651,88,394,-3.3,237.4053778
Terrestrial,69,"2,014",59.81076,-119.45875,172,88.17988179,394.6573887,-3.5,237
Terrestrial,94,"2,014",59.11481,-110.68021,180.2964644,99,379,-2.739648401,224
Terrestrial,95,"2,014",59.06598,-110.41104,190.0283893,102.0316247,365,-2.3,217
Terrestrial,96,"2,014",59.05373,-110.02794,191,104,364.9667636,-2.3,215
Terrestrial,97,"2,014",59.66302,-119.78059,172,88.25423438,397,-3.2,241
Terrestrial,98,"2,014",59.59862,-119.47824,176,90.35684255,395,-3,239
Terrestrial,123,"2,014",58.94185,-110.81632,178.2575549,102,378.3849573,-2.2,225.7542006
Terrestrial,124,"2,014",58.89241,-110.40906,189,104,370.5019618,-2.1,221.5019618
Terrestrial,125,"2,014",58.86552,-110.195,184.5900095,103.2049953,371.0010645,-2.1,221.7950047
Terrestrial,128,"2,014",59.44768,-119.10129,165.8666511,88,404,-3.2,244
Terrestrial,129,"2,014",59.43106,-118.76724,139.8585909,82,420,-3.8,253
Terrestrial,130,"2,014",59.37218,-118.38235,171.1127926,86.03759754,402.9248049,-3.1,242.9624025
Terrestrial,157,"2,014",59.25593,-119.2216,168.5432797,89.86846457,405,-2.858825569,247
Terrestrial,158,"2,014",59.22522,-118.86206,174.5754018,88.66113811,407.1473991,-2.914739915,248
Terrestrial,159,"2,014",59.22741,-118.43877,193.9506182,94.98411134,393,-2.3,238
Terrestrial,186,"2,014",59.08355,-119.14605,214.7297,96.38270415,395.6172958,-2,242
Terrestrial,187,"2,014",59.0217,-118.88251,224.9999986,98,390.1724312,-1.703767165,238.1724298
Terrestrial,188,"2,014",59.05711,-118.48126,225.6482348,98,390,-1.8,237
Terrestrial,225,"2,014",58.69939,-116.20126,212.8553979,106,400,-1.599144514,245
Terrestrial,226,"2,014",58.64564,-115.81616,210.5826021,109,397,-1.4,243
Terrestrial,227,"2,014",58.64457,-115.50123,203.5140731,104,404.7861678,-1.842715639,247.373359
Terrestrial,243,"2,014",58.14279,-110.09038,167.14978,100.9320194,402.5298138,-1.8,247
Terrestrial,255,"2,014",58.54471,-116.20503,228.8455582,112,391,-0.9,241
Terrestrial,256,"2,014",58.47101,-115.88696,242.2777633,117,386,-0.599442874,237.2728756
Terrestrial,257,"2,014",58.44884,-115.54841,234,115,384.9324484,-0.6,237
Terrestrial,273,"2,014",57.91825,-110.16404,177.0026244,98.79947512,414,-1.720052488,257
Terrestrial,285,"2,014",58.30635,-116.23885,239,115.8272451,389.8251497,-0.3,241.8251497
Terrestrial,286,"2,014",58.28866,-115.93211,242,119,386,-0.2,239
Terrestrial,287,"2,014",58.312,-115.56486,238.6024504,116,385,-0.4,239
Terrestrial,303,"2,014",57.76067,-110.22967,183.8184356,99,417,-1.5,260
Terrestrial,326,"2,014",57.81094,-112.31117,116.3262618,83.99439194,456.6680177,-2.5,288
Terrestrial,327,"2,014",57.78881,-111.96921,92.0820009,80,469.174048,-2.8,294.174048
Terrestrial,328,"2,014",57.72688,-111.55145,215.5115916,102,410.1166881,-0.9,260.1166881
Terrestrial,355,"2,014",57.60545,-112.31419,107.6827403,83.80987482,463.8098748,-2.300015486,294.8098748
Terrestrial,356,"2,014",57.57174,-112.0232,102.8983437,78,477.8635765,-2.9,303.1016563
Terrestrial,357,"2,014",57.54833,-111.66054,214.8124158,102,418,-0.8,267.9989139
Terrestrial,385,"2,014",57.47993,-112.38398,104.7777011,79,473.0001034,-2.6,302.0001034
Terrestrial,386,"2,014",57.38456,-112.09229,167.3984013,85.88171092,462.1182891,-2.1,296.7611119
Terrestrial,387,"2,014",57.37276,-111.7605,220.7104901,101.7104901,420.2895099,-0.5,271
Terrestrial,500,"2,014",56.90436,-114.55902,166.0242864,98,455.9878568,-0.7,294
Terrestrial,501,"2,014",56.88507,-114.25566,155.9939758,95.02665336,458.9733466,-0.8,298
Terrestrial,502,"2,014",56.86884,-113.95803,172.1975821,96,454,-0.777377471,296
Terrestrial,509,"2,014",56.6338,-111.70068,207.9361976,96.31701542,451.1405603,-0.264008455,297.1405603
Terrestrial,510,"2,014",56.60224,-111.34372,202.6276854,100,450,0.1,295
Terrestrial,511,"2,014",56.55365,-111.02831,186.8143816,98.98049072,456,-0.1,297.0195093
Terrestrial,531,"2,014",56.74475,-114.70758,145.8138393,89.59539474,477,-1.2,309
Terrestrial,532,"2,014",56.76014,-114.33227,136.1761722,88.87085728,481.7767984,-1.488839921,312.8883992
Terrestrial,533,"2,014",56.6681,-114.00693,134.6037601,85.1113292,486.8886708,-1.5,317
Terrestrial,540,"2,014",56.45413,-111.73918,187.1518689,95.14867126,456.8481311,-0.1,303
Terrestrial,541,"2,014",56.38968,-111.43748,163.9203248,94,465.9336375,-0.2,307.9336375
Terrestrial,562,"2,014",56.5969,-114.64715,145,90,478,-1,311
Terrestrial,563,"2,014",56.56885,-114.35599,138.3509042,89,485,-1.2,316
Terrestrial,564,"2,014",56.52906,-114.08028,126.5295875,87,487,-1.3,319
Terrestrial,571,"2,014",56.27215,-111.87826,174.5432924,93,465.9787923,-0.3,311.9790893
Terrestrial,572,"2,014",56.24271,-111.52328,140.9969823,88,481.4859766,-0.748638952,320
Terrestrial,573,"2,014",56.21777,-111.1916,137.9347768,85,490.7323226,-1.1,324.7323226
Terrestrial,653,"2,014",56.14823,-116.12028,197.803504,90,467,-0.1,296
Terrestrial,679,"2,014",56.11991,-117.76007,218.0744853,103.8891312,438,0.9,276
Terrestrial,680,"2,014",56.06201,-117.44726,262.1693885,105.9090869,388.1165459,1.090908692,248
Terrestrial,681,"2,014",56.05672,-117.07112,232.6331894,99,437.4077286,0.8,279.4077286
Terrestrial,700,"2,014",55.4671,-111.19292,142.7832138,92,477,-0.1,325
Terrestrial,701,"2,014",55.44717,-110.89116,158.5214222,95,470,0,320.0046754
Terrestrial,702,"2,014",55.39474,-110.56847,156.7228667,97,465,0,316
Terrestrial,710,"2,014",55.9348,-117.79677,243.3720296,108.9980561,404.6318583,1.2,255.7539242
Terrestrial,711,"2,014",55.87299,-117.45109,236,104,428.7320748,1.1,272.7320748
Terrestrial,712,"2,014",55.85571,-117.15543,218.4487465,102,452.5512535,1,289
Terrestrial,741,"2,014",55.71316,-117.78995,223,107,447,1.3,280.0849118
Terrestrial,742,"2,014",55.71991,-117.47964,231,106,440,1.3,279
Terrestrial,743,"2,014",55.69505,-117.22521,222,105,450,1.2,287.9481151
Terrestrial,785,"2,014",55.25191,-114.19865,133.9476675,104,509,0.9,349
Terrestrial,786,"2,014",55.23989,-113.80499,146.5246024,101,509.7412217,0.7,346.6288663
Terrestrial,787,"2,014",55.18819,-113.51355,136.0867633,98.99720775,506.9961195,0.6,344
Terrestrial,817,"2,014",55.08221,-114.16217,140.9707119,105,508,1.1,349
Terrestrial,818,"2,014",55.04727,-113.87006,134.3089556,102.3390292,506.6240488,0.9,346
Terrestrial,819,"2,014",55.01814,-113.5687,146.6758536,102.8379268,503.8379268,0.9,342.8221931
Terrestrial,849,"2,014",54.87018,-114.26869,143.0004805,107,512.7630315,1.3,354.7630315
Terrestrial,850,"2,014",54.85816,-113.97729,124.4980891,103,523.5216909,1,358
Terrestrial,851,"2,014",54.84165,-113.64324,154.5831823,104,512.7423274,1.1,348.1844805
Terrestrial,887,"2,014",54.51588,-112.46838,164.126356,110,486.0569096,1.5,336
Terrestrial,888,"2,014",54.47056,-112.16587,188.4493046,109,457.2722618,1.5,323.1193646
Terrestrial,889,"2,014",54.43461,-111.91428,199.6183942,109,444,1.5,316
Terrestrial,893,"2,014",54.27935,-110.61015,218.1773494,111,426,1.4,296
Terrestrial,895,"2,014",54.2005,-110.0433,203.5699651,110,442,1.2,309
Terrestrial,920,"2,014",54.35503,-112.46989,159,112,482.5806671,1.741933291,335.5787499
Terrestrial,921,"2,014",54.30624,-112.18366,171.7759344,111.4450928,466.0681961,1.8,330
Terrestrial,922,"2,014",54.28472,-111.91869,177.2049368,111,466.4893725,1.5,328.8171345
Terrestrial,926,"2,014",54.13707,-110.7566,225.8337033,112,425.208085,1.5,295.208085
Terrestrial,927,"2,014",54.08101,-110.45197,197.0296596,109,448.1013716,1.210137161,308.1013716
Terrestrial,928,"2,014",54.0588,-110.07159,183.9889694,105.1833036,463.8387576,1,317.827727
Terrestrial,953,"2,014",54.1913,-112.57713,191.8240913,111,465.4654103,1.623751624,328
Terrestrial,954,"2,014",54.13521,-112.3311,213.4068136,111,438.3834177,1.8,323
Terrestrial,955,"2,014",54.12782,-111.96619,191.9608744,111,450.3789888,1.8,324
Terrestrial,959,"2,014",53.9265,-110.80965,239.7579634,113.5799051,429.2266438,1.668645092,297.1688507
Terrestrial,960,"2,014",53.94625,-110.47568,208.7942035,110,444,1.4,305.2057965
Terrestrial,961,"2,014",53.86464,-110.22221,202.6880196,109.6880196,442.3237915,1.3,304.1963398
Terrestrial,992,"2,014",53.79871,-110.80731,221.2266886,112.8566338,431.1202994,1.6,298.133019
Terrestrial,993,"2,014",53.77145,-110.54866,239.0722639,114.1264821,420.1712809,1.612648213,291.297763
Terrestrial,994,"2,014",53.7266,-110.26053,234.207895,112,432,1.5,297
Terrestrial,1178,"2,014",53.1047,-114.71442,107.6747658,107,563.8373063,2.6,400.3252342
Terrestrial,1179,"2,014",53.09727,-114.47075,128.8759449,106.9379725,552.8900244,2.693797245,384.7800488
Terrestrial,1180,"2,014",53.09229,-114.15881,130.6095629,107,535.061229,2.454854476,378.0360714
Terrestrial,1193,"2,014",52.62042,-110.34867,281.6790523,115,416,1.9,277
Terrestrial,1194,"2,014",52.54948,-110.09399,272.762876,116,410,1.929538716,273
