Protocol,ABMI.Site,Year,Latitude,Longitude,NSRNAME,NRNAME
Wetland,W-1597,2012,49.466656,-110.295204,Mixedgrass,Grassland
Wetland,W-1605,2011,49.646912,-112.838814,Mixedgrass,Grassland
Wetland,W-1606,2011,49.574409,-112.45948,Mixedgrass,Grassland
Wetland,W-1610,2009,49.45359,-111.437851,Dry Mixedgrass,Grassland
Wetland,W-1611,2009,49.395493,-111.232903,Dry Mixedgrass,Grassland
Wetland,W-1612,2009,49.357346,-110.870064,Dry Mixedgrass,Grassland
Wetland,W-1621,2011,49.447514,-113.165291,Foothills Fescue,Grassland
Wetland,W-1622,2011,49.471233,-112.854454,Mixedgrass,Grassland
Wetland,W-1623,2011,49.380474,-112.554527,Mixedgrass,Grassland
Wetland,W-1624,2012,49.363445,-112.332726,Mixedgrass,Grassland
Wetland,W-1625,2012,49.35767,-112.039963,Dry Mixedgrass,Grassland
Wetland,W-1626,2012,49.327721,-111.802391,Dry Mixedgrass,Grassland
Wetland,W-1627,2009,49.26749,-111.504272,Dry Mixedgrass,Grassland
Wetland,W-1628,2010,49.215382,-111.217354,Dry Mixedgrass,Grassland
Wetland,W-1628,2016,49.215382,-111.217354,Dry Mixedgrass,Grassland
Wetland,W-1629,2009,49.17863,-110.98966,Dry Mixedgrass,Grassland
Wetland,W-1629,2016,49.17863,-110.98966,Dry Mixedgrass,Grassland
Wetland,W-1631,2014,49.100117,-110.425667,Dry Mixedgrass,Grassland
Wetland,W-1632,2014,49.096806,-110.153671,Dry Mixedgrass,Grassland
Wetland,W-1635,2008,49.417633,-113.998138,Foothills Fescue,Grassland
Wetland,W-1635,2015,49.417633,-113.998138,Foothills Fescue,Grassland
Wetland,W-1636,2015,49.388168,-113.705055,Foothills Fescue,Grassland
Wetland,W-1637,2015,49.325226,-113.48748,Foothills Fescue,Grassland
Wetland,W-1638,2011,49.305336,-113.153824,Foothills Fescue,Grassland
Wetland,W-1639,2011,49.284225,-112.923218,Foothills Fescue,Grassland
Wetland,W-1640,2010,49.207878,-112.653221,Foothills Fescue,Grassland
Wetland,W-1642,2012,49.173023,-112.103226,Mixedgrass,Grassland
Wetland,W-1644,2009,49.127346,-111.570023,Dry Mixedgrass,Grassland
Wetland,W-1644,2016,49.127346,-111.570023,Dry Mixedgrass,Grassland
Wetland,W-1646,2009,49.04185,-111.05324,Mixedgrass,Grassland
Wetland,W-1651,2010,49.126488,-113.182915,Foothills Fescue,Grassland
Wetland,W-1651,2016,49.126488,-113.182915,Foothills Fescue,Grassland
Wetland,OGW-1553,2013,50.155033,-112.915115,Mixedgrass,Grassland
Wetland,OGW-1572,2013,49.925816,-112.371689,Dry Mixedgrass,Grassland
Wetland,OGW-1575,2013,49.81501,-111.638481,Dry Mixedgrass,Grassland
Wetland,OGW-1594,2013,49.604824,-111.181854,Dry Mixedgrass,Grassland
Wetland,OGW-1602,2013,49.685371,-113.608124,Mixedgrass,Grassland
Wetland,OGW-1640,2013,49.207878,-112.653221,Foothills Fescue,Grassland
Wetland,W-1280,2013,52.205681,-111.68856,Northern Fescue,Grassland
Wetland,W-1282,2013,52.166245,-111.17392,Northern Fescue,Grassland
Wetland,W-1284,2013,52.071507,-110.520279,Northern Fescue,Grassland
Wetland,W-1284,2016,52.071507,-110.520279,Northern Fescue,Grassland
Wetland,W-1309,2013,52.011173,-111.471664,Northern Fescue,Grassland
Wetland,W-1312,2016,51.909885,-110.562592,Northern Fescue,Grassland
Wetland,W-1314,2016,51.812878,-110.020561,Northern Fescue,Grassland
Wetland,W-1337,2013,51.880165,-111.741264,Northern Fescue,Grassland
Wetland,W-1339,2013,51.804237,-111.278137,Dry Mixedgrass,Grassland
Wetland,W-1342,2013,51.701118,-110.42244,Dry Mixedgrass,Grassland
Wetland,W-1343,2013,51.646828,-110.099785,Northern Fescue,Grassland
Wetland,W-1361,2014,51.823643,-112.774269,Northern Fescue,Grassland
Wetland,W-1364,2012,51.690331,-111.875153,Northern Fescue,Grassland
Wetland,W-1366,2014,51.655506,-111.279984,Dry Mixedgrass,Grassland
Wetland,W-1368,2015,51.570057,-110.756241,Dry Mixedgrass,Grassland
Wetland,W-1386,2014,51.654629,-112.760307,Northern Fescue,Grassland
Wetland,W-1387,2012,51.572464,-112.474205,Northern Fescue,Grassland
Wetland,W-1388,2012,51.5336,-112.237404,Northern Fescue,Grassland
Wetland,W-1389,2012,51.522919,-111.884567,Dry Mixedgrass,Grassland
Wetland,W-1390,2014,51.518227,-111.643318,Dry Mixedgrass,Grassland
Wetland,W-1391,2014,51.474148,-111.321152,Dry Mixedgrass,Grassland
Wetland,W-1392,2014,51.384136,-111.077873,Dry Mixedgrass,Grassland
Wetland,W-1393,2015,51.398434,-110.77002,Dry Mixedgrass,Grassland
Wetland,W-1407,2013,51.548641,-113.706932,Foothills Fescue,Grassland
Wetland,W-1409,2014,51.482254,-113.121147,Northern Fescue,Grassland
Wetland,W-1412,2012,51.398739,-112.253281,Northern Fescue,Grassland
Wetland,W-1413,2012,51.33112,-111.985046,Dry Mixedgrass,Grassland
Wetland,W-1416,2014,51.21452,-111.136772,Dry Mixedgrass,Grassland
Wetland,W-1418,2015,51.152718,-110.549149,Dry Mixedgrass,Grassland
Wetland,W-1429,2010,51.373363,-114.022156,Foothills Fescue,Grassland
Wetland,W-1429,2016,51.373363,-114.022156,Foothills Fescue,Grassland
Wetland,W-1433,2014,51.31144,-112.89843,Northern Fescue,Grassland
Wetland,W-1434,2008,51.230656,-112.634445,Northern Fescue,Grassland
Wetland,W-1434,2015,51.230656,-112.634445,Northern Fescue,Grassland
Wetland,W-1436,2015,51.158115,-112.060234,Dry Mixedgrass,Grassland
Wetland,W-1440,2012,51.008621,-110.869843,Dry Mixedgrass,Grassland
Wetland,W-1453,2014,51.142086,-113.503624,Foothills Fescue,Grassland
Wetland,W-1456,2008,51.076172,-112.618729,Mixedgrass,Grassland
Wetland,W-1462,2012,50.830578,-110.991203,Dry Mixedgrass,Grassland
Wetland,W-1493,2009,50.819489,-113.874092,Foothills Fescue,Grassland
Wetland,W-1493,2015,50.819489,-113.874092,Foothills Fescue,Grassland
Wetland,W-1495,2012,50.758202,-113.321014,Mixedgrass,Grassland
Wetland,W-1496,2012,50.746159,-113.013054,Mixedgrass,Grassland
Wetland,W-1497,2013,50.719524,-112.742088,Mixedgrass,Grassland
Wetland,W-1503,2014,50.486595,-111.091148,Dry Mixedgrass,Grassland
Wetland,W-1512,2015,50.635616,-113.946289,Foothills Fescue,Grassland
Wetland,W-1513,2012,50.600319,-113.658997,Foothills Fescue,Grassland
Wetland,W-1514,2012,50.61496,-113.393295,Mixedgrass,Grassland
Wetland,W-1530,2009,50.539951,-114.206207,Foothills Fescue,Grassland
Wetland,W-1535,2013,50.364784,-112.817589,Mixedgrass,Grassland
Wetland,W-1536,2013,50.349079,-112.581055,Dry Mixedgrass,Grassland
Wetland,W-1544,2007,50.064293,-110.399872,Dry Mixedgrass,Grassland
Wetland,W-1545,2007,50.018612,-110.142075,Dry Mixedgrass,Grassland
Wetland,W-1551,2016,50.229401,-113.435173,Mixedgrass,Grassland
Wetland,W-1553,2014,50.155033,-112.915115,Mixedgrass,Grassland
Wetland,W-1554,2014,50.153278,-112.67485,Mixedgrass,Grassland
Wetland,W-1556,2009,50.071648,-112.112526,Dry Mixedgrass,Grassland
Wetland,W-1556,2015,50.071648,-112.112526,Dry Mixedgrass,Grassland
Wetland,W-1559,2011,49.960526,-111.218658,Dry Mixedgrass,Grassland
Wetland,W-1563,2012,49.83569,-110.197792,Dry Mixedgrass,Grassland
Wetland,W-1567,2009,50.081772,-113.789474,Foothills Fescue,Grassland
Wetland,W-1568,2009,50.059593,-113.466103,Mixedgrass,Grassland
Wetland,W-1571,2014,49.975773,-112.666847,Mixedgrass,Grassland
Wetland,W-1579,2012,49.674992,-110.570435,Mixedgrass,Grassland
Wetland,W-1584,2009,49.944073,-113.860138,Foothills Fescue,Grassland
Wetland,W-1585,2016,49.915531,-113.542526,Mixedgrass,Grassland
Wetland,W-1588,2014,49.810951,-112.733177,Mixedgrass,Grassland
Wetland,W-1591,2015,49.692783,-111.960442,Dry Mixedgrass,Grassland
Wetland,W-1594,2011,49.604824,-111.181854,Dry Mixedgrass,Grassland
Wetland,W-1595,2016,49.562969,-110.831818,Dry Mixedgrass,Grassland
Wetland,W-1601,2007,49.737457,-113.825783,Foothills Fescue,Grassland
Wetland,W-1601,2015,49.737457,-113.825783,Foothills Fescue,Grassland
Wetland,W-1602,2007,49.685371,-113.608124,Mixedgrass,Grassland
Wetland,W-1603,2007,49.675694,-113.354515,Mixedgrass,Grassland
Wetland,W-1608,2012,49.500614,-111.985397,Dry Mixedgrass,Grassland
Wetland,W-1609,2012,49.447254,-111.694244,Dry Mixedgrass,Grassland
Wetland,W-1610,2016,49.45359,-111.437851,Dry Mixedgrass,Grassland
Wetland,W-1618,2011,49.561714,-113.921532,Foothills Fescue,Grassland
Wetland,W-1618,2015,49.561714,-113.921532,Foothills Fescue,Grassland
Wetland,W-1619,2008,49.524582,-113.680252,Foothills Fescue,Grassland
Wetland,W-1620,2007,49.534229,-113.438545,Foothills Fescue,Grassland
Wetland,W-1620,2015,49.534229,-113.438545,Foothills Fescue,Grassland
Wetland,W-1636,2008,49.388168,-113.705055,Foothills Fescue,Grassland
Wetland,W-1637,2008,49.325226,-113.48748,Foothills Fescue,Grassland
Wetland,W-1643,2012,49.124611,-111.844841,Dry Mixedgrass,Grassland
Wetland,W-1646,2016,49.04185,-111.05324,Mixedgrass,Grassland
Wetland,W-1652,2010,49.113228,-112.905777,Foothills Fescue,Grassland
Wetland,W-1653,2010,49.079758,-112.656418,Mixedgrass,Grassland
Wetland,OGW-1413,2013,51.33112,-111.985046,Dry Mixedgrass,Grassland
Wetland,OGW-1604,2011,49.642696,-113.042488,Mixedgrass,Grassland
Wetland,OGW-1640,2011,49.207878,-112.653221,Foothills Fescue,Grassland
Wetland,W-1312,2013,51.909885,-110.562592,Northern Fescue,Grassland
Wetland,W-1341,2013,51.700825,-110.635551,Dry Mixedgrass,Grassland
Wetland,W-1341,2016,51.700825,-110.635551,Dry Mixedgrass,Grassland
Wetland,W-1343,2016,51.646828,-110.099785,Northern Fescue,Grassland
Wetland,W-1367,2014,51.580669,-110.964806,Dry Mixedgrass,Grassland
Wetland,W-1411,2012,51.412235,-112.587357,Northern Fescue,Grassland
Wetland,W-1415,2014,51.299141,-111.39669,Dry Mixedgrass,Grassland
Wetland,W-1456,2015,51.076172,-112.618729,Mixedgrass,Grassland
Wetland,W-1463,2012,50.810844,-110.745926,Dry Mixedgrass,Grassland
Wetland,W-1484,2012,50.630692,-110.785645,Dry Mixedgrass,Grassland
Wetland,W-1501,2013,50.572273,-111.634003,Dry Mixedgrass,Grassland
Wetland,W-1501,2016,50.572273,-111.634003,Dry Mixedgrass,Grassland
Wetland,W-1506,2007,50.380306,-110.307625,Dry Mixedgrass,Grassland
Wetland,W-1526,2007,50.182167,-110.118004,Dry Mixedgrass,Grassland
Wetland,W-1539,2010,50.221924,-111.808769,Dry Mixedgrass,Grassland
Wetland,W-1550,2016,50.253185,-113.744774,Foothills Fescue,Grassland
Wetland,W-1551,2009,50.229401,-113.435173,Mixedgrass,Grassland
Wetland,W-1567,2016,50.081772,-113.789474,Foothills Fescue,Grassland
Wetland,W-1569,2009,50.049408,-113.262856,Mixedgrass,Grassland
Wetland,W-1584,2016,49.944073,-113.860138,Foothills Fescue,Grassland
Wetland,W-1586,2016,49.878643,-113.285866,Mixedgrass,Grassland
Wetland,W-1589,2014,49.783173,-112.453911,Dry Mixedgrass,Grassland
Wetland,W-1602,2015,49.685371,-113.608124,Mixedgrass,Grassland
Wetland,W-1604,2010,49.642696,-113.042488,Mixedgrass,Grassland
Wetland,W-1607,2012,49.584583,-112.235481,Dry Mixedgrass,Grassland
Wetland,W-1627,2016,49.26749,-111.504272,Dry Mixedgrass,Grassland
Wetland,W-1641,2012,49.201641,-112.407562,Foothills Fescue,Grassland
Wetland,W-1645,2009,49.061848,-111.235756,Dry Mixedgrass,Grassland
Wetland,W-1652,2016,49.113228,-112.905777,Foothills Fescue,Grassland
Wetland,W-1654,2014,49.045753,-112.432732,Mixedgrass,Grassland
Wetland,OGW-1155,2011,52.964119,-111.701576,Central Parkland,Parkland
Wetland,OGW-1190,2011,52.711926,-111.237335,Central Parkland,Parkland
Wetland,OGW-1192,2011,52.66613,-110.693031,Central Parkland,Parkland
Wetland,OGW-1247,2011,52.514893,-112.811302,Central Parkland,Parkland
Wetland,OGW-1470,2011,51.138451,-114.706436,Foothills Parkland,Parkland
Wetland,OGW-1649,2013,49.191238,-113.802986,Foothills Parkland,Parkland
Wetland,W-1016,2011,53.931473,-113.623085,Central Parkland,Parkland
Wetland,W-1050,2011,53.734978,-113.59774,Central Parkland,Parkland
Wetland,W-1052,2011,53.667416,-113.022034,Central Parkland,Parkland
Wetland,W-1056,2011,53.557827,-111.814735,Central Parkland,Parkland
Wetland,W-1056,2015,53.557827,-111.814735,Central Parkland,Parkland
Wetland,W-1057,2011,53.477196,-111.518913,Central Parkland,Parkland
Wetland,W-1057,2015,53.477196,-111.518913,Central Parkland,Parkland
Wetland,W-1058,2015,53.439003,-111.241508,Central Parkland,Parkland
Wetland,W-1083,2008,53.542648,-113.67466,Central Parkland,Parkland
Wetland,W-1084,2009,53.507713,-113.385124,Central Parkland,Parkland
Wetland,W-1092,2011,53.237061,-111.039818,Central Parkland,Parkland
Wetland,W-1093,2011,53.20842,-110.676216,Central Parkland,Parkland
Wetland,W-1094,2011,53.154987,-110.481522,Central Parkland,Parkland
Wetland,W-1116,2008,53.393127,-113.735886,Central Parkland,Parkland
Wetland,W-1117,2008,53.338966,-113.41288,Central Parkland,Parkland
Wetland,W-1125,2011,53.075481,-111.074829,Central Parkland,Parkland
Wetland,W-1126,2011,53.057522,-110.746841,Central Parkland,Parkland
Wetland,W-1148,2011,53.224121,-113.7714,Central Parkland,Parkland
Wetland,W-1149,2011,53.197906,-113.480789,Central Parkland,Parkland
Wetland,W-1149,2015,53.197906,-113.480789,Central Parkland,Parkland
Wetland,W-1150,2011,53.137333,-113.142067,Central Parkland,Parkland
Wetland,W-1150,2015,53.137333,-113.142067,Central Parkland,Parkland
Wetland,W-1157,2011,52.911358,-111.092903,Central Parkland,Parkland
Wetland,W-1158,2011,52.857689,-110.823265,Central Parkland,Parkland
Wetland,W-1184,2011,52.959965,-112.997902,Central Parkland,Parkland
Wetland,W-1185,2011,52.893475,-112.683708,Central Parkland,Parkland
Wetland,W-1186,2011,52.850006,-112.413055,Central Parkland,Parkland
Wetland,W-1190,2015,52.711926,-111.237335,Central Parkland,Parkland
Wetland,W-1191,2008,52.651737,-110.923225,Central Parkland,Parkland
Wetland,W-1216,2011,52.746243,-113.018776,Central Parkland,Parkland
Wetland,W-1217,2011,52.726601,-112.709099,Central Parkland,Parkland
Wetland,W-1218,2011,52.677601,-112.46682,Central Parkland,Parkland
Wetland,W-1222,2015,52.555283,-111.23951,Central Parkland,Parkland
Wetland,W-1224,2008,52.503891,-110.730148,Central Parkland,Parkland
Wetland,W-1224,2015,52.503891,-110.730148,Central Parkland,Parkland
Wetland,W-1246,2011,52.577667,-113.085838,Central Parkland,Parkland
Wetland,W-1247,2011,52.514893,-112.811302,Central Parkland,Parkland
Wetland,W-1248,2011,52.534279,-112.548889,Central Parkland,Parkland
Wetland,W-1252,2011,52.371078,-111.317314,Central Parkland,Parkland
Wetland,W-1253,2011,52.351074,-111.060013,Central Parkland,Parkland
Wetland,W-1253,2015,52.351074,-111.060013,Central Parkland,Parkland
Wetland,W-1254,2011,52.314011,-110.770378,Central Parkland,Parkland
Wetland,W-1275,2011,52.425117,-113.107147,Central Parkland,Parkland
Wetland,W-1275,2015,52.425117,-113.107147,Central Parkland,Parkland
Wetland,W-1276,2011,52.387444,-112.824402,Central Parkland,Parkland
Wetland,W-1276,2015,52.387444,-112.824402,Central Parkland,Parkland
Wetland,W-1277,2015,52.347122,-112.548943,Central Parkland,Parkland
Wetland,W-1278,2013,52.287441,-112.278847,Central Parkland,Parkland
Wetland,W-1303,2015,52.236301,-113.1819,Central Parkland,Parkland
Wetland,W-1304,2011,52.170185,-112.893677,Central Parkland,Parkland
Wetland,W-1332,2011,52.081928,-113.257729,Central Parkland,Parkland
Wetland,W-1332,2015,52.081928,-113.257729,Central Parkland,Parkland
Wetland,W-1333,2011,52.019337,-112.946854,Central Parkland,Parkland
Wetland,W-1333,2015,52.019337,-112.946854,Central Parkland,Parkland
Wetland,W-1334,2011,51.991528,-112.685448,Central Parkland,Parkland
Wetland,W-1334,2015,51.991528,-112.685448,Central Parkland,Parkland
Wetland,W-1357,2013,51.950893,-113.804253,Central Parkland,Parkland
Wetland,W-1358,2013,51.934963,-113.583092,Central Parkland,Parkland
Wetland,W-1359,2014,51.837631,-113.303398,Central Parkland,Parkland
Wetland,W-1360,2014,51.835041,-112.96685,Central Parkland,Parkland
Wetland,W-1381,2013,51.787006,-114.146881,Central Parkland,Parkland
Wetland,W-1382,2013,51.740936,-113.919395,Central Parkland,Parkland
Wetland,W-1383,2013,51.733898,-113.641487,Central Parkland,Parkland
Wetland,W-1405,2013,51.57692,-114.218719,Central Parkland,Parkland
Wetland,W-1406,2013,51.565754,-114.0187,Central Parkland,Parkland
Wetland,W-1428,2016,51.459274,-114.296379,Central Parkland,Parkland
Wetland,W-1472,2010,51.035999,-114.128944,Foothills Parkland,Parkland
Wetland,W-1472,2016,51.035999,-114.128944,Foothills Parkland,Parkland
Wetland,W-1492,2010,50.876835,-114.148911,Foothills Parkland,Parkland
Wetland,W-1511,2009,50.696735,-114.247803,Foothills Parkland,Parkland
Wetland,W-649,2015,56.246216,-117.341248,Peace River Parkland,Parkland
Wetland,W-834,2013,55.265808,-118.930534,Peace River Parkland,Parkland
Wetland,W-983,2011,54.068432,-113.534599,Central Parkland,Parkland
Wetland,W-992,2014,53.79871,-110.807312,Central Parkland,Parkland
Wetland,W-993,2014,53.771446,-110.54866,Central Parkland,Parkland
Wetland,OGW-1058,2011,53.439003,-111.241508,Central Parkland,Parkland
Wetland,OGW-1126,2011,53.057522,-110.746841,Central Parkland,Parkland
Wetland,OGW-1150,2011,53.137333,-113.142067,Central Parkland,Parkland
Wetland,OGW-1331,2011,52.052853,-113.565216,Central Parkland,Parkland
Wetland,OGW-1332,2011,52.081928,-113.257729,Central Parkland,Parkland
Wetland,W-1118,2007,53.305931,-113.126549,Central Parkland,Parkland
Wetland,W-1159,2011,52.850491,-110.611206,Central Parkland,Parkland
Wetland,W-1190,2008,52.711926,-111.237335,Central Parkland,Parkland
Wetland,W-1191,2015,52.651737,-110.923225,Central Parkland,Parkland
Wetland,W-1194,2014,52.549477,-110.093994,Central Parkland,Parkland
Wetland,W-1222,2008,52.555283,-111.23951,Central Parkland,Parkland
Wetland,W-1223,2015,52.49675,-110.988373,Central Parkland,Parkland
Wetland,W-1225,2014,52.414051,-110.432747,Central Parkland,Parkland
Wetland,W-1255,2014,52.231152,-110.482674,Central Parkland,Parkland
Wetland,W-1256,2014,52.224518,-110.166168,Central Parkland,Parkland
Wetland,W-1277,2009,52.347122,-112.548943,Central Parkland,Parkland
Wetland,W-1303,2009,52.236301,-113.1819,Central Parkland,Parkland
Wetland,W-1305,2015,52.124207,-112.581192,Central Parkland,Parkland
Wetland,W-1428,2010,51.459274,-114.296379,Central Parkland,Parkland
Wetland,W-1450,2010,51.242962,-114.37545,Foothills Parkland,Parkland
Wetland,W-1450,2016,51.242962,-114.37545,Foothills Parkland,Parkland
Wetland,W-1511,2015,50.696735,-114.247803,Foothills Parkland,Parkland
Wetland,W-649,2007,56.246216,-117.341248,Peace River Parkland,Parkland
Wetland,OGW-1122,2011,53.164841,-111.919342,Central Parkland,Parkland
Wetland,W-1051,2011,53.680462,-113.307594,Central Parkland,Parkland
Wetland,W-1127,2011,52.982647,-110.506638,Central Parkland,Parkland
Wetland,W-1192,2008,52.66613,-110.693031,Central Parkland,Parkland
Wetland,W-1192,2015,52.66613,-110.693031,Central Parkland,Parkland
Wetland,W-1193,2014,52.620422,-110.348671,Central Parkland,Parkland
Wetland,W-1223,2008,52.49675,-110.988373,Central Parkland,Parkland
Wetland,W-1226,2014,52.411137,-110.134407,Central Parkland,Parkland
Wetland,W-1304,2015,52.170185,-112.893677,Central Parkland,Parkland
Wetland,W-1384,2014,51.671181,-113.333687,Central Parkland,Parkland
Wetland,W-1471,2011,51.064228,-114.419464,Foothills Parkland,Parkland
Wetland,W-1471,2016,51.064228,-114.419464,Foothills Parkland,Parkland
Wetland,W-835,2013,55.209026,-118.61084,Peace River Parkland,Parkland
Wetland,W-1510,2009,50.704277,-114.488518,Montane,Rocky Mountain
Wetland,W-1510,2015,50.704277,-114.488518,Montane,Rocky Mountain
Wetland,W-1529,2015,50.551044,-114.469887,Montane,Rocky Mountain
Wetland,W-1580,2012,49.631435,-110.293648,Montane,Rocky Mountain
Wetland,W-1030,2011,54.213634,-119.750648,Subalpine,Rocky Mountain
Wetland,W-1135,2008,53.542233,-117.69146,Subalpine,Rocky Mountain
Wetland,W-1201,2011,53.183056,-117.467247,Subalpine,Rocky Mountain
Wetland,W-1202,2010,53.117416,-117.186401,Subalpine,Rocky Mountain
Wetland,W-1233,2011,52.951374,-116.918106,Subalpine,Rocky Mountain
Wetland,W-1529,2009,50.551044,-114.469887,Montane,Rocky Mountain
Wetland,W-995,2011,54.434975,-119.971832,Subalpine,Rocky Mountain
Wetland,W-997,2011,54.385773,-119.370354,Subalpine,Rocky Mountain
Wetland,OGW-1580,2013,49.631435,-110.293648,Montane,Rocky Mountain
Wetland,W-1133,2008,53.568523,-118.216782,Subalpine,Rocky Mountain
Wetland,W-1231,2011,52.991432,-117.452957,Subalpine,Rocky Mountain
Wetland,W-1232,2011,52.969749,-117.215393,Subalpine,Rocky Mountain
Wetland,W-1260,2011,52.82333,-117.458916,Alpine,Rocky Mountain
Wetland,W-1261,2011,52.760242,-117.170143,Alpine,Rocky Mountain
Wetland,W-1262,2011,52.799728,-116.950195,Subalpine,Rocky Mountain
Wetland,W-1491,2009,50.91288,-114.430405,Montane,Rocky Mountain
Wetland,W-1491,2015,50.91288,-114.430405,Montane,Rocky Mountain
